"","Player","Season","Season.Type","Position","Team","GP","TOI","CF","CA","CF60","CA60","CF%","CSh%","CSv%","FF","FA","FF60","FA60","FF%","FSh%","FSv%","SF","SA","SF60","SA60","SF%","Sh%","Sv%","xGF","xGA","xGF60","xGA60","xGF%","xFSh%","xFSv%","Adj.FSv%","SCF","SCA","SCF60","SCA60","SCF%","PDO","xPDO","GF","GA","GF60","GA60","GF%","FO%","PENDIFF"
"45","ALEC.MARTINEZ","20162017","Regular","D","L.A",82,1318.64,1376,1143,62.61,52.01,54.62,3.12,94.84,1050,826,47.78,37.58,55.97,4.1,92.86,706,576,32.12,26.21,55.07,6.09,89.76,62.17,49.54,2.83,2.25,55.65,5.92,94,-1.14,203,161,9.24,7.33,55.77,95.85,99.92,43,59,1.96,2.68,42.16,52.37,-6
"46","ALEKSANDER.BARKOV","20132014","Regular","C","FLA",54,712.42,691,635,58.2,53.48,52.11,4.49,94.8,530,487,44.64,41.02,52.11,5.85,93.22,368,350,30.99,29.48,51.25,8.42,90.57,32.38,26.66,2.73,2.25,54.84,6.11,94.52,-1.3,111,83,9.35,6.99,57.22,99,100.63,31,33,2.61,2.78,48.44,47.95,22
"47","ALEKSANDER.BARKOV","20142015","Regular","C","FLA",71,959.53,873,795,54.59,49.71,52.34,4.12,95.6,646,605,40.39,37.83,51.64,5.57,94.21,475,428,29.7,26.76,52.6,7.58,91.82,37.1,33.61,2.32,2.1,52.47,5.74,94.44,-0.23,102,95,6.38,5.94,51.78,99.4,100.19,36,35,2.25,2.19,50.7,47.21,10
"48","ALEKSANDER.BARKOV","20152016","Regular","C","FLA",66,888.39,761,821,51.4,55.45,48.1,6.57,95.98,611,638,41.27,43.09,48.92,8.18,94.83,454,455,30.66,30.73,49.94,11.01,92.75,37.59,35.97,2.54,2.43,51.1,6.15,94.36,0.46,128,125,8.64,8.44,50.59,103.76,100.51,50,33,3.38,2.23,60.24,47.36,9
"49","ALEKSANDER.BARKOV","20162017","Regular","C","FLA",61,833.59,823,668,59.24,48.08,55.2,4.98,95.51,641,549,46.14,39.52,53.87,6.4,94.54,483,412,34.77,29.65,53.97,8.49,92.72,35.58,31.71,2.56,2.28,52.87,5.55,94.22,0.31,114,101,8.21,7.27,53.02,101.21,99.77,41,30,2.95,2.16,57.75,45.26,0
"50","ALES.HEMSKY","20132014","Regular","R","EDM/OTT",75,945.33,889,900,56.42,57.12,49.69,4.39,95.11,662,674,42.02,42.78,49.55,5.89,93.47,489,486,31.04,30.85,50.15,7.98,90.95,41.53,39.37,2.64,2.5,51.33,6.27,94.16,-0.69,144,130,9.14,8.25,52.55,98.92,100.43,39,44,2.48,2.79,46.99,52.31,-3
"51","ALES.HEMSKY","20142015","Regular","R","DAL",76,836.08,898,831,64.44,59.64,51.94,4.12,95.07,642,611,46.07,43.85,51.24,5.76,93.29,450,434,32.29,31.15,50.9,8.22,90.55,37.58,36.59,2.7,2.63,50.67,5.85,94.01,-0.72,124,123,8.9,8.83,50.2,98.78,99.86,37,41,2.66,2.94,47.44,53.92,8
"52","ALES.HEMSKY","20152016","Regular","R","DAL",75,807.54,888,747,65.98,55.5,54.31,4.28,95.31,656,544,48.74,40.42,54.67,5.79,93.57,451,377,33.51,28.01,54.47,8.43,90.72,41.58,34.79,3.09,2.59,54.44,6.34,93.6,-0.04,139,131,10.33,9.73,51.48,99.14,99.94,38,35,2.82,2.6,52.05,46.64,1
"53","ALES.HEMSKY","20162017","Regular","R","DAL",15,183.07,167,161,54.73,52.77,50.91,2.99,96.89,118,122,38.67,39.98,49.17,4.24,95.9,84,81,27.53,26.55,50.91,5.95,93.83,8.09,7.39,2.65,2.42,52.26,6.86,93.94,1.96,32,24,10.49,7.87,57.14,99.78,100.8,5,5,1.64,1.64,50,48.11,-5
"54","ALEX.BIEGA","20142015","Regular","D","VAN",7,99.54,71,95,42.8,57.26,42.77,5.63,92.63,56,74,33.76,44.61,43.08,7.14,90.54,41,57,24.71,34.36,41.84,9.76,87.72,3.03,5.05,1.83,3.05,37.48,5.41,93.17,-2.63,8,15,4.82,9.04,34.78,97.48,98.58,4,7,2.41,4.22,36.36,48.04,-2
"55","ALEX.BIEGA","20152016","Regular","D","VAN",51,753.45,662,747,52.72,59.49,46.98,3.93,95.58,479,614,38.14,48.9,43.82,5.43,94.63,370,451,29.46,35.91,45.07,7.03,92.68,25.91,36.73,2.06,2.93,41.36,5.41,94.02,0.61,97,132,7.72,10.51,42.36,99.71,99.43,26,33,2.07,2.63,44.07,43.26,-12
"56","ALEX.BIEGA","20162017","Regular","D","VAN",36,431.76,381,401,52.95,55.73,48.72,2.89,96.51,274,313,38.08,43.5,46.68,4.01,95.53,200,236,27.79,32.8,45.87,5.5,94.07,16.03,19.84,2.23,2.76,44.68,5.85,93.66,1.87,51,56,7.09,7.78,47.66,99.57,99.51,11,14,1.53,1.95,44,52.7,-8
"57","ALEX.BURMISTROV","20152016","Regular","C","WPG",81,1018.33,849,912,50.02,53.74,48.21,2.94,95.39,627,668,36.94,39.36,48.42,3.99,93.71,473,494,27.87,29.11,48.91,5.29,91.5,33.69,42.52,1.99,2.51,44.21,5.37,93.63,0.08,110,146,6.48,8.6,42.97,96.78,99.01,25,42,1.47,2.47,37.31,44.37,0
"58","ALEX.BURMISTROV","20162017","Regular","C","ARI/WPG",49,522,396,538,45.52,61.84,42.4,3.28,95.72,278,410,31.95,47.13,40.41,4.68,94.39,196,290,22.53,33.33,40.33,6.63,92.07,14.93,28,1.72,3.22,34.78,5.37,93.17,1.22,47,78,5.4,8.97,37.6,98.7,98.54,13,23,1.49,2.64,36.11,42.19,-1
"59","ALEX.BURROWS","20132014","Regular","L","VAN",49,627.6,686,538,65.58,51.43,56.05,2.33,95.91,496,391,47.42,37.38,55.92,3.23,94.37,342,269,32.7,25.72,55.97,4.68,91.82,27.28,23.63,2.61,2.26,53.58,5.5,93.96,0.42,86,76,8.22,7.27,53.09,96.5,99.46,16,22,1.53,2.1,42.11,53.66,-1
"60","ALEX.BURROWS","20142015","Regular","L","VAN",70,815.72,778,695,57.23,51.12,52.82,4.11,94.68,589,505,43.32,37.15,53.84,5.43,92.67,447,360,32.88,26.48,55.39,7.16,89.72,34.74,32.46,2.56,2.39,51.7,5.9,93.57,-0.9,110,95,8.09,6.99,53.66,96.88,99.47,32,37,2.35,2.72,46.38,44.52,-4
"61","ALEX.BURROWS","20152016","Regular","L","VAN",79,869.77,742,800,51.19,55.19,48.12,2.43,96.62,553,602,38.15,41.53,47.88,3.25,95.51,398,437,27.46,30.15,47.66,4.52,93.82,29.93,37.02,2.06,2.55,44.7,5.41,93.85,1.67,96,129,6.62,8.9,42.67,98.34,99.26,18,27,1.24,1.86,40,45.38,10
"62","ALEX.BURROWS","20162017","Regular","L","OTT/VAN",75,926.49,810,875,52.46,56.67,48.07,4.57,96,601,655,38.92,42.42,47.85,6.16,94.66,458,481,29.66,31.15,48.78,8.08,92.72,36.49,40.3,2.36,2.61,47.52,6.07,93.85,0.81,125,131,8.1,8.48,48.83,100.8,99.92,37,35,2.4,2.27,51.39,50.95,4
